True,Predicted,Correct
rm5AW,rm5AW,True
rm7fY,rm7fY,True
rM7wt,rM7wt,True
RMAaQ,RMAaQ,True
rMcIy,rMcIy,True
RMEyX,RMEyX,True
RmGeE,RmGeE,True
RMj3Q,RMj3Q,True
RMNXP,RMNXP,True
rmODb,rmODb,True
RmOM1,RmOM1,True
RmpZ5,RmpZ5,True
rMQ5W,rMQ5W,True
RMq9i,RMq9i,True
RMrDm,RMRdM,False
rMrVy,rMrVy,True
rmUjk,rmUjk,True
rMyBY,rMyBY,True
rn18u,rn18u,True
rn1z4,rn1z4,True
rN3Es,rN3Es,True
rn4IX,rn4IX,True
Rn66B,Rn66B,True
RN79N,RN79N,True
rN7MJ,RN7mj,False
Rn9Wj,Rn9Wj,True
rndFJ,rndFJ,True
RnENN,RnENN,True
RnG6X,RnG6X,True
rniLW,RnILW,False
rnJPP,Rnjpp,False
rNJvd,rNJvd,True
rNlUt,RNLut,False
rnnv8,rnnv8,True
rNQkU,RNqKU,False
rnRLV,rnRLV,True
rnsLl,rnsLI,False
RnSZi,RnSZi,True
rNVJ7,rNVJ7,True
RNvr8,RNVR8,False
rO5pr,rO5pr,True
RO6Ba,RO6Ba,True
ROAbC,ROAbC,True
RObjl,RObjl,True
ROFbx,ROFbx,True
rOgXY,rOgXY,True
ROJTS,ROJTs,False
rOKpR,rOKpR,True
rOKs7,rOKs7,True
ROMkG,ROMkG,True
rOmp3,rOmp3,True
rOmZH,rOmZH,True
rOrcq,rOrcq,True
ROtVH,ROtVH,True
ROw2P,ROw2P,True
rOwFK,OwFK,False
ROZbA,ROZbA,True
rp4hh,rp4hh,True
rP7C3,TP7C3,False
rPaF5,rPaF5,True
rpasN,rpasN,True
RPDBD,rpdbD,False
rpE6v,rpE6v,True
RpeWb,RpeWb,True
Rpgjy,RpgjY,False
rpGsL,rpGsL,True
rpH8S,rpH8s,False
RPIi2,RPIi2,True
rPK5Y,rPK5Y,True
rpmrN,rpmrN,True
rPrAw,RpRAW,False
rpV8G,rpV8G,True
RPvQ5,RPvQ5,True
RPxlN,RPxlN,True
rPXUy,rPXUy,True
rPxyM,RpXYM,False
RPyeq,RPyeq,True
rPzGc,rPzGc,True
Rq19D,Rq19D,True
RQ6Ev,rq6EV,False
RQ6jn,RQ6jn,True
rq8qN,rq8qN,True
rqAmY,rqAmY,True
RqBic,RqBic,True
rqBTY,rqBTY,True
RQbWv,RQbWv,True
RqCP9,RqCP9,True
RQe1p,RQe1p,True
RQE9Y,RQE9Y,True
RQExA,RQExA,True
RQEYj,RQEYj,True
RqGbc,RqGbc,True
RQHAl,RQHAl,True
rQKKM,RqKKM,False
RqlZr,rqlZR,False
rQMiR,RQmIr,False
rqqgJ,rqqgJ,True
rQTNh,rQTNh,True
Rqu6Q,Rqu6Q,True
RQx5B,RQx5B,True
rQXz6,rQXz6,True
rqYaa,rqYaa,True
rqyhG,rqybG,False
Rr6YP,Rr6YP,True
rRADT,rRADT,True
rrBBL,rrBBL,True
RrBOO,RrBOO,True
RrETX,RrETX,True
rrfwV,rrfwV,True
rRfz3,rRfz3,True
rRHAg,rRHAg,True
rrhnk,rrhnk,True
Rri6t,Rri6t,True
rriaI,4riaI,False
rrIaZ,rrIaZ,True
rRKbG,rRKbG,True
rRkeQ,rRkeQ,True
RRLe5,RRLe5,True
Rrlyb,RrIyb,False
rrn9O,RRn9O,False
Rrnjd,Rrnjd,True
RrrPY,RrrPY,True
RrRZK,RrRZK,True
RrSHR,RRsHr,False
rRTF1,rRTF1,True
Rrv73,Rrv73,True
rRWcl,rRWcl,True
rrwIU,rrwIU,True
rRWTK,RRwTK,False
RrXQb,RrXQb,True
rs23p,rs23p,True
RS5N8,RS5N8,True
rs8fr,rs8fr,True
RS8Rh,RS8Rh,True
RS93h,rs93h,False
RSbx6,RSbx6,True
rsGys,rsGys,True
RSIcz,RSIcz,True
RsN9z,RsN9z,True
RsOtB,RsOtB,True
rSq3b,rSq3b,True
rSSKC,rSSKC,True
RSSSB,RSSSB,True
RSunl,RSunI,False
RSuTA,RSuTA,True
RSvEB,RSvEB,True
RSY46,RSY46,True
RsyjN,RsyjN,True
rSytw,RsYTw,False
RszXr,PszXr,False
rt2My,rt2My,True
RT7Ik,RT7IK,False
rt9xc,rt9xc,True
RTA9M,RTA9M,True
RTC5D,RTC5D,True
Rtcpn,Rtcpn,True
RTDgK,RTDgK,True
rtFmf,rtFmf,True
rtghN,rtghN,True
rTHUN,rTHUN,True
RTjw2,RTjw2,True
RtKTp,rtKtp,False
RTLLq,RTJLq,False
rTlmd,rTlmd,True
RtOKQ,RtOKQ,True
RTP6j,RTP6j,True
RTQHP,RTQHP,True
rTUfu,rTUfu,True
RTV3N,RTV3N,True
Rtvhg,Rtvhg,True
Rtwaj,Rtwaj,True
RTXw1,RfXw1,False
RTYZe,RTYZe,True
ru3Ma,ru3Ma,True
Ru4TM,Ru4TM,True
rU4zq,rU4zq,True
rU6dr,RU6Dr,False
Ru6Pg,Ru6Pg,True
ruB8E,ruB8E,True
RUDa9,RUDa9,True
rUHOQ,rUHOQ,True
ruHXk,ruHXk,True
rUJyi,rUJy1,False
rUljG,rUljG,True
rumAq,rumAq,True
ruOAg,ruOAg,True
RuPgj,RuPgj,True
RuRXL,RuRXL,True
RuSAa,RuSAa,True
RUSFh,RUsFh,False
ruuIf,ruuIf,True
RUXRq,Ruxrq,False
RUxWF,RUxWF,True
Rv1rv,Rv1rv,True
RV3Xf,RV3Xf,True
rv5p3,rv5p3,True
RV8bJ,RV8bJ,True
rv8Zh,rv8Zh,True
RvbfK,RvbfK,True
rVCf3,rVCf3,True
RvCiN,rvCin,False
RVdEw,RVdEw,True
RvDYW,RvDYW,True
rvFDr,rvFdr,False
RVfDv,RVfDv,True
RVFrP,RvFRp,False
RViRb,RViRb,True
Rvjyg,Rvjyg,True
RVm6g,RVm6g,True
rVmju,rVmju,True
rVmm8,RvMm8,False
RVRhs,RVRhs,True
rvRIY,rvRIY,True
RVRyq,rvRyq,False
Rvude,Rvude,True
RVv18,rvV18,False
rvvK2,rvvK2,True
RvvXh,rvVXH,False
Rvyjc,Rvyjc,True
rvYTH,rvYTH,True
RVZQx,RVZQx,True
rW246,Rw246,False
rw2wf,rw2WF,False
rw5lh,rw5LH,False
Rw6wh,Rw6wh,True
rw7a9,rw7a9,True
rW8cn,rW8cn,True
rw94m,rw94m,True
RwDxS,RwDxS,True
RWhWX,RWhWX,True
rWHZL,rWHZL,True
rWi14,rWi14,True
RwLfh,RwLfh,True
RwmIK,RwmK,False
RwNgt,RwNgt,True
RwPLT,rwpLT,False
RwqdE,RwqdE,True
RwRYM,RwRYM,True
rwSAs,RwsAs,False
rwSrG,rwSrG,True
rWU8l,rWU8l,True
rwuf3,rwuf3,True
rwv4r,rwv4r,True
RwVLp,RwVLp,True
rWVVy,rwVVy,False
rWXVI,rWXVI,True
RWxxQ,RWxxQ,True
RwYwr,RwYwr,True
Rx1a6,RX1A6,False
RX1qf,RX1qf,True
Rx2uI,Rx2u1,False
RX3DQ,RX3dq,False
rxapV,rxapV,True
rXb74,rXb74,True
RXBla,RXBla,True
RXbwr,RXbwr,True
rxCi4,rxCi4,True
RXcmR,RXcmR,True
RxGFM,rXgFm,False
RXjn6,RxJN6,False
rXjt7,rXjt7,True
RXjz7,RXjz7,True
RxK2A,RxK2A,True
RXM7M,RxM7M,False
RXmfG,RXmfG,True
Rxmxd,Rxmxd,True
RXphf,RAphf,False
RXpIk,RXpIk,True
rXpJ4,rXpJ4,True
RXpMz,RXpMz,True
rXPvM,rXpvM,False
RXR6X,rXr6x,False
Rxtf2,Rxlf2,False
Rxvzj,Rxvzj,True
rXxSy,rXxSy,True
rXYQB,rXYQB,True
RxZ5V,RxZ5V,True
rY27O,rY27O,True
Ry4Yq,Ry4Yq,True
RY8bu,RY8bu,True
Ry8dM,Ry8dM,True
ry9lk,ry9lk,True
Ry9X9,RY9X9,False
RYCMT,RYCMT,True
rYeh4,rYeh4,True
RYEi3,RYEi3,True
rYFuS,rYFuS,True
RygSM,RygSM,True
rYje4,rYje4,True
RYmac,RYmac,True
RYmjr,RYmjr,True
ryNJQ,ryNJQ,True
ryq2n,ryq2n,True
RYqsR,RYqsR,True
RYSII,rYsiI,False
RyV7v,rYV7v,False
rYvM4,rYvM4,True
rYxbs,rYxbs,True
rYXGI,rYXGI,True
RYxY9,RYxY9,True
rYYRG,rYYRG,True
ryzH3,ryzH3,True
RZ54P,RZ54P,True
Rz5Ld,Rz5Ld,True
RZ6tq,RZ6tq,True
rzAvz,rzAvz,True
rZbyS,rZbyS,True
RZd9u,RZd9u,True
rZe7z,rZe7z,True
RZfXM,rZFxm,False
rzHM4,RZHM4,False
rzIMC,rzIMC,True
RZjD4,RZjD4,True
RzjOh,RzjQh,False
RZkkO,RZkkO,True
rzPr8,rzPr8,True
RZqPe,RZqPe,True
rzrUJ,rzrUJ,True
RzsvS,RZSvs,False
RzUa8,RzUa8,True
rzump,rZuMP,False
RZXI2,RZXI2,True
rzxO1,rzxO1,True
rZYAw,rZYAw,True
s12AH,s12AH,True
s16gn,s16gn,True
s1bQT,s1bQT,True
S1EJO,S1EJO,True
s1JVZ,s1JVZ,True
S1L9V,S1L9V,True
S1Lkf,S1Lkf,True
s1m5q,s1m5q,True
s1mYl,s1mYl,True
S1qdz,S1qdz,True
S1shq,S1Shq,False
s1SmR,S1SMR,False
S1whm,S1wHm,False
S1WwN,S1WwN,True
s1x4P,s1x4P,True
s1X8X,s1X8x,False
S231D,S231D,True
S26cq,S26cq,True
s2Bcd,s2Bcd,True
S2BWX,S2BWX,True
S2C4Z,S2C4Z,True
S2dNI,S2dNI,True
s2ErB,s2eRb,False
s2Ffn,s2fFn,False
S2JeO,S2JcO,False
S2KYf,S2KYf,True
s2N9W,s2N9W,True
s2rKD,s2rKD,True
S2VGh,S2vgh,False
S2wnm,S2wnm,True
S2y4V,s2Y4v,False
s2Yjb,s2Yjb,True
S2Z6O,s2Z6O,False
s35Eg,s35Eg,True
s3AiF,s3aIf,False
S3c5e,S3c5e,True
S3N9j,S3N9j,True
S3nSm,s3Nsm,False
s3nT9,s3nT9,True
S3OAI,S3OAI,True
s3qR2,s3qR2,True
S3tlP,S3tlP,True
s3u5f,s3u5f,True
s3vn8,s3vn8,True
S3xaJ,S3xaJ,True
S3Y3G,S3Y3G,True
S47v7,S47v7,True
s4dcT,s4DcT,False
s4eEF,s4EEf,False
S4Juh,S4Juh,True
s4juZ,s4juZ,True
S4lPt,S4lPt,True
s4PHF,s4PHF,True
S4ql6,S4ql6,True
s4sbv,s4Sbv,False
S4yJu,S4yJu,True
S4YQE,S4YQE,True
s5Bts,s5Bts,True
s5F1Y,s5F1Y,True
S5hZa,S5hZa,True
S5Kr5,S5Kr5,True
s5OF3,s5OF3,True
S5RnZ,S5RnZ,True
S5sW5,s5sw5,False
s5wqI,s5wqI,True
S5zpa,S5zpa,True
s61kW,s61kW,True
S65HK,S65HK,True
S66aJ,S66aJ,True
s68J9,s68J9,True
S6CF8,S6CF8,True
s6Dhx,s6Dhx,True
S6Gdu,s6gDU,False
S6ict,S6ict,True
S6Ivj,S6Ivj,True
S6kmf,S6kmf,True
s6l5S,s6l5s,False
S6nXm,S6Nxm,False
S6PYX,S6PYX,True
s6qM3,s6qM3,True
S6QOS,S6QOS,True
S6rQW,S6rQW,True
S6Sdr,S6Sdr,True
s6SOm,s6SOm,True
s6TdI,s6TdI,True
s6tle,s6tle,True
S6UwC,S6UwC,True
S6VFn,S6vFn,False
s6YEQ,S6Yeq,False
S79Rc,S79Rc,True
S7dE6,S7dE6,True
S7Dws,S7Dws,True
s7ezd,S7EZd,False
S7gfi,S7gfi,True
s7iDp,s7iDp,True
s7Ihh,s7Ihh,True
s7JI6,s7JI6,True
s7m6p,s7M6p,False
s7m8G,s7m8G,True
S7qB9,S7QB9,False
s7ruy,s7ruy,True
S7taV,s7TAv,False
s7uYe,s7uYe,True
S7XD7,s7XD7,False
S88ve,S88ve,True
s8AXz,S8axz,False
s8ctN,S8CTn,False
S8DSC,S8DSC,True
s8L7k,s8L7k,True
S8O1J,S8O1J,True
s8r73,s8r73,True
s8TBe,s8TBe,True
S8wxQ,S8wxQ,True
s8wzN,S8Wzn,False
s912B,s912B,True
s91aK,s91aK,True
S92eF,S92eF,True
s9djw,s9DJw,False
S9EqS,S9EgS,False
s9fed,s9fed,True
S9g5e,S9g5e,True
S9H1p,S9H1p,True
S9OWb,S9OWb,True
s9QmT,s9qmT,False
S9t9J,s9T9J,False
S9YGq,S9YGq,True
S9zgN,S9zgN,True
SA1iz,SA1iz,True
SA1j9,sa1J9,False
sA3KL,sA3KL,True
sA4VJ,sA4VJ,True
SaaDM,SaaDM,True
SAajP,SAajP,True
SaAna,SaAna,True
sACEz,sACEz,True
sAEZv,sAEZv,True
SafxX,SafxX,True
SAG1w,SAGIw,False
SaG8Q,SaG8Q,True
SaGAX,SaGAx,False
SAI2f,SAI2f,True
SAI3f,SAI3f,True
Saiif,Saiif,True
saJR5,saJRb,False
SAkha,SAkha,True
saKjs,saKjs,True
SalmC,SaImC,False
sAMDG,sAMDG,True
saNjE,saNjE,True
SanyQ,SanyQ,True
SAQkU,SAQkU,True
SAVCG,sAvCg,False
sAWAy,sAWAy,True
SAWKL,SAWKL,True
Sax7x,Sax7x,True
sAzT9,sAzT9,True
sB29l,sB29I,False
sb2Zw,sb2Zw,True
sb3Mq,sb3Mq,True
sB3Xh,sB3Xh,True
SB6JH,sb6Jh,False
sb6Vc,sb6Vc,True
SB8Gi,SB86i,False
sbcSB,sbcSB,True
SbDNi,sBDNI,False
sBiHe,sBiHe,True
SBJc2,SBJC2,False
SbJZJ,sbJZJ,False
SBln3,SBIn3,False
SblNY,SblNY,True
SbOGy,SbOGy,True
SbPXK,SbpxK,False
SBPxO,sBPXO,False
SBqmQ,SBqmQ,True
SbrUy,SbrUy,True
sbTYI,sbTyI,False
SBVXi,SBVXi,True
sBwXQ,sBwXQ,True
sbWYx,sbWYx,True
SBXh4,SBxh4,False
SBziw,SBziw,True
sC68T,sC68T,True
sC7La,sC7La,True
SC94r,SC94r,True
ScFSh,ScFSh,True
sCFzu,sCFzu,True
ScGYN,ScGYN,True
scI7A,seI7A,False
ScipD,ScipD,True
sCJkH,sCJkH,True
scm1j,scm1J,False
sCn3Z,sCN3z,False
sCr1K,sCr1K,True
ScRmY,ScRmY,True
ScsKC,scsKc,False
ScskQ,ScskQ,True
Scskv,Scskv,True
ScUhX,ScUhX,True
Sculm,ScuLm,False
SCX3C,SCX3C,True
SCXW1,SCXW1,True
ScZm4,ScZm4,True
SD65p,SD65p,True
sd7fM,sd7fM,True
sD8QM,sD8QM,True
SDaZH,SDaZH,True
SDbfn,SDbfn,True
SDc1F,SDc1F,True
sdG8x,sdG8x,True
sdjyf,sdjyf,True
SDjzP,SDjzP,True
SDMB6,SDMB6,True
SDmBc,SDmBc,True
SdnvZ,SdnvZ,True
SDp2D,SDp2D,True
sDpwS,sDpWs,False
sdrLr,SDrlR,False
SdUki,SdUki,True
SdvGA,SdvGA,True
SDvxI,SDvxI,True
sdWYU,sdWYU,True
sdYCz,sdYCz,True
Se3sh,Sc3sh,False
se5TQ,se5TQ,True
Se7L8,Se7L8,True
SE8dv,SE8dv,True
sEAFU,sEAFU,True
SeaNJ,SeaNJ,True
sEdtT,sEdtT,True
sef9z,sef9z,True
SeG1e,SeG1e,True
SEguA,SEguA,True
SElTT,SElTT,True
sem4P,sEM4P,False
SEmgc,sEmGc,False
SeS5b,SeS5b,True
sESrJ,sESrJ,True
SeSuu,SeSuu,True
Setj5,Setj5,True
SEUHu,SEUHu,True
SEUxA,SEUxA,True
seVak,sEvAK,False
SexJa,SexJa,True
SEzGd,sEzGd,False
SF4aw,SF4aw,True
SF4q9,SF4q9,True
sf4Yq,sf4Yq,True
sf79E,sf79E,True
sf7OI,sf7OI,True
Sf9E6,Sf9E6,True
SfBLn,SfBLn,True
sFdVn,SfdVn,False
sfF1z,sfF1z,True
sFFPL,SFFpL,False
sFgDO,sFgDO,True
SfGSO,SfGSO,True
SfhAO,sFHAO,False
SfhOR,sFhOR,False
SfINT,sFiNT,False
sFIwK,sFIwK,True
SfjHi,SfjHi,True
SFKRB,SFKRB,True
SFKxX,SFKxX,True
sFln6,sFtn6,False
SFMpg,SFMpg,True
SFMXq,SFMXq,True
SFmxZ,SFmxZ,True
sfNDO,sfNDO,True
sfP2q,sfP2q,True
SfQBW,SfQBW,True
sFr57,sEr57,False
SFsLA,SFsLA,True
Sft17,Sft17,True
sFTSB,sFTSB,True
SfuHA,SfuhA,False
SfuIr,sFuir,False
sfVib,sfVib,True
sfvIe,sfvIe,True
SFW4P,SFW4P,True
SFxKQ,SFxKQ,True
SG25A,g25a,False
Sg28L,Sg28L,True
sg2NS,sg2NS,True
sg5zw,sg5zw,True
sG7Ad,sG7Ad,True
SG8rL,SG8rL,True
SGcku,SGcku,True
SgDRd,SgDRd,True
SGDRZ,SGDRZ,True
SGDtd,SGDtd,True
sgeEA,sgeEA,True
sgG6F,sgG6F,True
sGgps,sGgps,True
sGH2J,sGH2J,True
sgKvW,sgKvW,True
SgkzJ,SgkzJ,True
SgM8r,SgM8r,True
SgPpf,sgPpF,False
sGq7m,sGq7m,True
SgRLv,SgRLv,True
SGRyZ,SGRyZ,True
SGS2r,SGS2r,True
sGtap,sGtap,True
SgVzV,SgVzV,True
SGw6B,SGw6B,True
sGX3L,sGX3L,True
sgXbx,sgXbx,True
sGxPw,sGxPw,True
sH1nu,sH1nu,True
SH2n9,SH2n9,True
sH7Lv,sH7Lv,True
SH97J,Sh97j,False
sH9ES,sH9ES,True
sHavL,sHavL,True
SHcqp,SHcqp,True
ShfRc,ShfRc,True
shhD2,shhD2,True
SHHnR,SHHnR,True
ShLbN,ShLbN,True
SHMFS,SHMFS,True
ShMmX,ShMmX,True
ShNps,ShNps,True
shOec,shOec,True
ShOZx,ShOZx,True
sHpTZ,sHpTZ,True
ShQ91,ShQ91,True
ShqKy,ShqKy,True
ShRIJ,ShRIJ,True
SHrjh,SHrjh,True
Shsgk,sHsgK,False
shU7m,sHU7m,False
shudl,ShUdL,False
Shv2R,Shv2R,True
ShWW3,ShWW3,True
shY3S,shY3S,True
shZe6,shZe6,True
sHZfj,sHZfj,True
shzwm,Shzwm,False
Si6m6,Si6m6,True
si7Pr,si7Pr,True
si82c,si82c,True
si8Ve,Si8Ve,False
SI9XM,Sl9XM,False
SIAKv,sIAKv,False
SiAUV,SiAUV,True
SIbjW,SiIbjW,False
SiBN5,SiBN5,True
sIBwz,slBwz,False
SiCWW,SiCWW,True
sIdK2,sIdK2,True
Siekp,Siekp,True
sIfBZ,sIfBZ,True
Sigd3,Sigd3,True
SIOB7,sIOb7,False
siP54,siP54,True
sIPmt,sIPmt,True
SiQ76,SiQ76,True
siQlg,siQlg,True
SiQpZ,SiQpZ,True
siqzX,siqzX,True
SirAg,SirAg,True
sItb5,sItb5,True
SIWPP,SIWPP,True
SixkV,SixkV,True
sIZ75,sIZ75,True
Sj7bs,Sj7bs,True
sj7kS,SJ7Ks,False
SJ7tN,SJ7tN,True
sj87Y,sj87Y,True
sJ8fE,sJ8fE,True
Sj8hm,Sj8hm,True
SJ8mc,SJ8mC,False
sJ9kH,sJ9kH,True
sJ9NA,sJ9nA,False
SjAjY,SjAjY,True
SjAnf,SjAnf,True
SJcPU,Sjcpu,False
SJDqD,SJDqD,True
Sjep7,Sjep7,True
sJETI,sJETI,True
sjfW4,sjfW4,True
sjGhy,sjGhy,True
SJgvs,SjgvS,False
sJhYu,sJhYu,True
sjLy2,sjLy2,True
sjqiL,SjqIl,False
sJRBP,sJRBP,True
sjRDt,sjRDt,True
SjSZV,SjSZv,False
sJT1D,sJT1D,True
SJt4h,SJt4h,True
sJULm,sJULm,True
Sjvqa,Sjvqa,True
SJvtZ,SJvTz,False
SjW7m,SjW7m,True
sjwqg,sjwqg,True
sjxJ2,sjxJ2,True
Sjy3m,SjY3m,False
SK2rb,SK2rb,True
Sk4my,5k4my,False
sk8MN,sk8MN,True
SK9mc,SK9mc,True
Skag3,Skag3,True
SkCwv,sKCwv,False
skdFR,skdFR,True
Skdgh,Skdgh,True
SKdX7,SkDX7,False
SKEz1,SKEz1,True
sKg88,sKg88,True
SkGtX,SkGtX,True
sKhyu,sKhyu,True
sKkxK,sKkxK,True
SkLqE,SkLqE,True
sKmO8,sKmO8,True
sKNac,sKNae,False
SkOUY,SkOUY,True
skP45,skP45,True
sKpy4,sKpy4,True
sKRgE,sKRgE,True
SkrmV,SkrmV,True
SkRpZ,SkRpZ,True
sKttV,sKTtV,False
sktY3,sktY3,True
sKudK,sKudK,True
skw56,skw66,False
SKWSA,sKwsa,False
SKXZQ,SKXZQ,True
skzpZ,skzpZ,True
Sl2Sd,sl2sd,False
SL35Z,SL35Z,True
sl6Gv,sl6Gv,True
SL6Vz,SL6Vz,True
sL8wc,sL8wc,True
sLbnT,sLbnT,True
sLBP7,sLBP7,True
SlC2s,SlC2s,True
sLET1,SLeT1,False
SlgBH,slgBh,False
sLK5k,sLK5k,True
SlKOZ,SlKOZ,True
slm7d,slm7d,True
sLNav,sLNav,True
SlNE7,SlNE7,True
slQG3,sIQG3,False
Slrit,SIeit,False
sLsNa,sLsNa,True
SlU2b,SlU2b,True
SlVSv,slVsv,False
SLWLS,SLWLS,True
sLydN,sLydN,True
sm2NN,sm2NN,True
sM3pY,sM3pY,True
Sm4OW,sm4OW,False
SM4UX,SM4UX,True
sM6BU,sM6BU,True
sM7nq,sM7nq,True
Sm9mg,Sm9mg,True
sMbDd,sMbDd,True
smCBc,sMCbC,False
SMcFi,smcfi,False
SMEfK,SMEfK,True
smev6,smeV6,False
SmGYk,SmGYk,True
smHqX,smHqX,True
SmJTX,SmJTX,True
sMjvn,sMjvn,True
smlJq,smlJq,True
SMqAa,smqaA,False
sMrAR,sMAR,False
SMsHW,SMsHW,True
smsSp,smsSp,True
sMSUb,sMSUb,True
SmTLg,SmTLg,True
smu1s,smu1s,True
sMuFy,sMuFy,True
smykw,smykw,True
SmzgA,SmzgA,True
SN36a,SN36d,False
SN3qy,SN3qy,True
sn55r,sn55r,True
sn5a8,sN5A8,False
sn7K4,sn7K4,True
sN7ZV,sN7ZV,True
snbEl,sNBEl,False
sNcsJ,sNCsJ,False
sNdXr,sNdXr,True
snF8Q,SNf8q,False
sNfVw,sNfVw,True
SnIrd,SnIrd,True
SNivE,SNivE,True
SnjfE,SnjfE,True
Snjsb,Snjab,False
SnKlb,sNKLb,False
SNkzt,snKzT,False
snL7N,snL7n,False
SnmVA,SnmVA,True
sNO6M,sNOGM,False
SnrkR,SnrkR,True
SnsAq,SnsAq,True
snTb3,snTb3,True
SnUUL,SnUUL,True
snWvO,snWvO,True
sNXQW,sNXQW,True
SO49s,SO49s,True
SO7OT,SO7OT,True
sODUP,SODUp,False
sOg1F,sDg1F,False
sOMP3,sOMP3,True
SOND9,SOND9,True
SOOTQ,SOOTQ,True
SOsMO,SOsMO,True
SOTSM,SOTSM,True
SOxZR,SOxZR,True
sp3ev,sp3ev,True
Sp8YB,SP8yb,False
SP8yZ,SP8YZ,False
SpAlY,SpAlY,True
sPAN7,sPAN7,True
spazG,spazG,True
sPbO6,sPbO6,True
SPbxe,SPbxe,True
SPcUh,SPeUh,False
SpdG7,SpdG7,True
SpdH5,SpdH5,True
SpGGK,SpGGK,True
sph7a,sph7a,True
spHQ8,spHQ8,True
SpiIS,SpiIS,True
SPK6t,SPK6t,True
SPKaF,SPKaF,True
sPkUm,sPkUm,True
sPmmR,sPmmR,True
SPn5F,SPn5F,True
SpNHq,SpNHq,True
sPp1i,sPpii,False
sPp85,sPp85,True
sPPKh,sPPKh,True
SpQ96,spq96,False
spRxw,spRxw,True
spTYJ,spTYJ,True
spusj,spusj,True
SPXqJ,SPXqJ,True
sq3mZ,sq3mZ,True
SQ4DF,SQ4DF,True
Sq51w,Sq51w,True
Sq9NX,sq9nx,False
sqacj,sqacj,True
SqAX7,SqAX7,True
SQC2Q,SQC2Q,True
sQEzv,sqeZv,False
sqGzk,sqGzk,True
sqIDc,sqIDc,True
sQIwT,sQIvT,False
SqKQM,SqKQM,True
sQLer,sQLer,True
SqlMp,SqIMp,False
sqnDL,sqnDL,True
SqNJ5,SqNJ5,True
sqRRP,sqRRP,True
SqtWc,SqtWc,True
SQubn,SQubn,True
sQulF,sQulF,True
SQUxj,SQUxj,True
SQuZt,SQuZt,True
sqwby,sqwby,True
Sr6Ji,Sr6Ji,True
SR6LO,sR6lO,False
SrayO,SrayO,True
SrB5G,SrB5G,True
sreY8,sreY8,True
SRG4h,SRG4h,True
SrhCb,SrhCb,True
sribf,sribf,True
sRiXd,sRiXD,False
SrJh3,Sr5n3,False
Srkq9,srKq9,False
SRmAA,SRmAA,True
srMfp,srlM1p,False
SROkF,SROkF,True
SROLd,SROLd,True
SrOmh,SrOmh,True
SRRAh,SRRAh,True
SRs1v,SRs1v,True
SRte3,SRtc3,False
SRygR,SRygR,True
srzrz,srzrz,True
SS2TI,SS2TI,True
ss3cv,ss3cv,True
ss74v,ss74v,True
SSbQE,SSbQE,True
ssc5s,ssc5s,True
ssefe,sscfe,False
ssIWA,ssIWA,True
sslIJ,ssLIJ,False
SsNHL,SsNHL,True
SSnQx,SSnQx,True
sSpur,sSpur,True
sSQLe,sSQLe,True
SsSeu,SsSeu,True
sSSOK,ssSOK,False
Ssspz,sssPz,False
SST28,SST28,True
SSV7u,SSV7u,True
SSwva,SSwva,True
sT4yT,sT4yT,True
St87Q,St87Q,True
sTa7I,sta7I,False
StbEy,StbEy,True
STIvJ,STIvJ,True
StjNl,StjNl,True
sTl3I,sTI3I,False
sTmkm,sTmkm,True
sTnO3,sTnO3,True
sTqXD,sTqXD,True
stqXF,stqXF,True
strBM,strBM,True
StSqp,StSqp,True
stTdU,stTdU,True
sTtIs,sTtIs,True
sTVPa,sTVPa,True
stwRG,stwRG,True
Su1iA,SuIiA,False
SU1yf,su1Yf,False
su2TI,su2TI,True
SUakW,SuaKw,False
sUark,sUark,True
SUAZV,SUAZV,True
sUCga,sUcga,False
SUCLx,SUCLx,True
suCXE,suCXE,True
sUdCH,sUdCH,True
suDjg,suDjg,True
sUgaN,sUgaN,True
sUGzQ,sUGzQ,True
sUhGp,SUHgp,False
suhTe,suhTe,True
SUHww,SUHww,True
suIja,suIja,True
SUIQm,suIqm,False
sujG9,sujG9,True
suLIi,srLli,False
SUp9O,SUp9O,True
SupgW,SupgW,True
suqFD,SuqFD,False
SurW1,SurW1,True
SUsak,sUSaK,False
SuU2K,SuU2K,True
SuWfi,SuWfi,True
SUWJL,SUWJL,True
SuyBy,SuyBy,True
suZyh,suZyh,True
sV3cL,sV3cL,True
sV6Hk,sV6Hk,True
Sv7il,Sv7il,True
sV8fp,sV8fp,True
SvaxB,SwaxB,False
SVAZS,SVAXS,False
SVBKw,SVBKw,True
sVGp7,sVGp7,True
sVicF,sVicF,True
SViSV,SViSV,True
sVKju,SvKju,False
SvL7T,SvL7t,False
SVmCi,SVmCi,True
svQae,svQae,True
SVUlc,SvulC,False
sVxdw,sVxdw,True
svxtx,svxtx,True
Svyix,Svyix,True
svyNs,svyNs,True
SVyT2,SVyT2,True
sVyWf,sVyWf,True
SW4Qy,sW4Qy,False
sW6E2,sW6E2,True
SW8ig,SW8ig,True
SwAKD,SwAKD,True
SWAZ5,SWAZ5,True
swbI8,swbI8,True
SWbYu,SWbYu,True
SWdw9,SWdw9,True
SwElD,SwElD,True
sWf4r,sWf4r,True
sWGc2,sWGc2,True
Swgmc,Swgmc,True
swIjh,swljh,False
SWjvB,SWjvB,True
SwkZl,swKzL,False
SWnHT,SWnHT,True
